Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
688,2,2014-09-30,6704,578,1,1,0,0
689,2,2014-09-30,8689,762,1,1,0,0
690,2,2014-09-30,7765,968,1,1,0,0
691,2,2014-09-30,11774,769,1,1,0,0
692,2,2014-09-30,9731,1035,1,1,0,0
693,2,2014-09-30,12041,785,1,1,0,0
695,2,2014-09-30,10120,791,1,1,0,0
696,2,2014-09-30,11046,1242,1,1,0,0
697,2,2014-09-30,17220,1381,1,1,0,0
698,2,2014-09-30,19332,2168,1,1,0,0
699,2,2014-09-30,11519,1167,1,1,0,0
700,2,2014-09-30,6424,679,1,1,0,0
703,2,2014-09-30,4273,426,1,1,0,0
704,2,2014-09-30,12276,1266,1,1,0,0
705,2,2014-09-30,12352,1297,1,1,0,0
707,2,2014-09-30,12575,1268,1,1,0,0
708,2,2014-09-30,0,0,0,1,0,0
709,2,2014-09-30,14170,1676,1,1,0,0
713,2,2014-09-30,16309,1720,1,1,0,0
714,2,2014-09-30,6160,389,1,1,0,0
715,2,2014-09-30,8978,878,1,1,0,0
717,2,2014-09-30,11303,917,1,1,0,0
718,2,2014-09-30,10748,1026,1,1,0,0
720,2,2014-09-30,10083,861,1,1,0,0
721,2,2014-09-30,8349,729,1,1,0,0
722,2,2014-09-30,12307,1806,1,1,0,0
723,2,2014-09-30,8186,640,1,1,0,0
724,2,2014-09-30,8374,823,1,1,0,0
725,2,2014-09-30,6770,651,1,1,0,0
726,2,2014-09-30,14341,1297,1,1,0,0
727,2,2014-09-30,6002,510,1,1,0,0
728,2,2014-09-30,6706,503,1,1,0,0
729,2,2014-09-30,14820,1353,1,1,0,0
730,2,2014-09-30,9247,1036,1,1,0,0
731,2,2014-09-30,14800,1209,1,1,0,0
732,2,2014-09-30,7276,778,1,1,0,0
733,2,2014-09-30,16103,3535,1,1,0,0
734,2,2014-09-30,4336,499,1,1,0,0
735,2,2014-09-30,8004,700,1,1,0,0
737,2,2014-09-30,11078,1383,1,1,0,0
738,2,2014-09-30,9683,748,1,1,0,0
740,2,2014-09-30,8686,556,1,1,0,0
741,2,2014-09-30,11801,1278,1,1,0,0
742,2,2014-09-30,10935,1062,1,1,0,0
743,2,2014-09-30,6500,597,1,1,0,0
745,2,2014-09-30,12835,1081,1,1,0,0
746,2,2014-09-30,7960,629,1,1,0,0
747,2,2014-09-30,11115,901,1,1,0,0
748,2,2014-09-30,9647,706,1,1,0,0
749,2,2014-09-30,7788,861,1,1,0,0
751,2,2014-09-30,4819,582,1,1,0,0
752,2,2014-09-30,7623,616,1,1,0,0
753,2,2014-09-30,11774,946,1,1,0,0
754,2,2014-09-30,9496,1064,1,1,0,0
755,2,2014-09-30,12990,1048,1,1,0,0
756,2,2014-09-30,24922,2748,1,1,0,0
757,2,2014-09-30,7751,646,1,1,0,0
758,2,2014-09-30,5892,727,1,1,0,0
759,2,2014-09-30,10593,1009,1,1,0,0
760,2,2014-09-30,8114,1222,1,1,0,0
761,2,2014-09-30,12463,1295,1,1,0,0
762,2,2014-09-30,4901,471,1,1,0,0
763,2,2014-09-30,7144,625,1,1,0,0
764,2,2014-09-30,4987,509,1,1,0,0
765,2,2014-09-30,12189,970,1,1,0,0
767,2,2014-09-30,6499,601,1,1,0,0
768,2,2014-09-30,19470,1811,1,1,0,0
769,2,2014-09-30,13365,3646,1,1,0,0
770,2,2014-09-30,8730,904,1,1,0,0
772,2,2014-09-30,4801,581,1,1,0,0
773,2,2014-09-30,7060,919,1,1,0,0
774,2,2014-09-30,6921,733,1,1,0,0
776,2,2014-09-30,7918,762,1,1,0,0
777,2,2014-09-30,4597,392,1,1,0,0
779,2,2014-09-30,10413,1005,1,1,0,0
780,2,2014-09-30,11066,1262,1,1,0,0
781,2,2014-09-30,7299,884,1,1,0,0
782,2,2014-09-30,7664,632,1,1,0,0
783,2,2014-09-30,8287,796,1,1,0,0
784,2,2014-09-30,16355,1355,1,1,0,0
785,2,2014-09-30,9073,684,1,1,0,0
786,2,2014-09-30,4994,708,1,1,0,0
787,2,2014-09-30,13797,1387,1,1,0,0
788,2,2014-09-30,23348,1994,1,1,0,0
789,2,2014-09-30,3920,521,1,1,0,0
790,2,2014-09-30,8633,741,1,1,0,0
791,2,2014-09-30,11663,1112,1,1,0,0
792,2,2014-09-30,10397,811,1,1,0,0
793,2,2014-09-30,7560,613,1,1,0,0
794,2,2014-09-30,3304,529,1,1,0,0
795,2,2014-09-30,7408,641,1,1,0,0
796,2,2014-09-30,10406,841,1,1,0,0
798,2,2014-09-30,11063,1174,1,1,0,0
799,2,2014-09-30,12450,1005,1,1,0,0
800,2,2014-09-30,5133,453,1,1,0,0
801,2,2014-09-30,7075,617,1,1,0,0
802,2,2014-09-30,7866,568,1,1,0,0
803,2,2014-09-30,7417,544,1,1,0,0
807,2,2014-09-30,12145,1123,1,1,0,0
808,2,2014-09-30,9634,730,1,1,0,0
809,2,2014-09-30,12919,973,1,1,0,0
810,2,2014-09-30,7390,528,1,1,0,0
811,2,2014-09-30,5005,791,1,1,0,0
812,2,2014-09-30,9277,989,1,1,0,0
813,2,2014-09-30,6596,705,1,1,0,0
814,2,2014-09-30,11932,891,1,1,0,0
816,2,2014-09-30,7476,944,1,1,0,0
817,2,2014-09-30,24663,3234,1,1,0,0
818,2,2014-09-30,8172,798,1,1,0,0
819,2,2014-09-30,7542,673,1,1,0,0
821,2,2014-09-30,11669,1216,1,1,0,0
822,2,2014-09-30,9258,669,1,1,0,0
823,2,2014-09-30,7865,676,1,1,0,0
824,2,2014-09-30,9528,1127,1,1,0,0
826,2,2014-09-30,11125,903,1,1,0,0
827,2,2014-09-30,14310,1711,1,1,0,0
828,2,2014-09-30,7956,791,1,1,0,0
829,2,2014-09-30,7635,847,1,1,0,0
830,2,2014-09-30,10188,753,1,1,0,0
831,2,2014-09-30,20205,2079,1,1,0,0
832,2,2014-09-30,7515,587,1,1,0,0
833,2,2014-09-30,6802,544,1,1,0,0
834,2,2014-09-30,8187,800,1,1,0,0
835,2,2014-09-30,7927,824,1,1,0,0
836,2,2014-09-30,8704,926,1,1,0,0
837,2,2014-09-30,5356,616,1,1,0,0
838,2,2014-09-30,9820,931,1,1,0,0
839,2,2014-09-30,7676,855,1,1,0,0
840,2,2014-09-30,9595,1240,1,1,0,0
841,2,2014-09-30,4164,507,1,1,0,0
843,2,2014-09-30,10919,1139,1,1,0,0
844,2,2014-09-30,6701,581,1,1,0,0
845,2,2014-09-30,6848,463,1,1,0,0
846,2,2014-09-30,14184,1154,1,1,0,0
847,2,2014-09-30,11125,1252,1,1,0,0
848,2,2014-09-30,10059,989,1,1,0,0
849,2,2014-09-30,10627,1049,1,1,0,0
850,2,2014-09-30,10580,884,1,1,0,0
852,2,2014-09-30,6808,748,1,1,0,0
853,2,2014-09-30,11603,1202,1,1,0,0
854,2,2014-09-30,9377,841,1,1,0,0
855,2,2014-09-30,8348,784,1,1,0,0
856,2,2014-09-30,8855,1059,1,1,0,0
857,2,2014-09-30,8509,920,1,1,0,0
860,2,2014-09-30,7644,898,1,1,0,0
861,2,2014-09-30,4430,668,1,1,0,0
862,2,2014-09-30,11155,1326,1,1,0,0
863,2,2014-09-30,10639,1158,1,1,0,0
864,2,2014-09-30,5770,753,1,1,0,0
865,2,2014-09-30,9015,674,1,1,0,0
866,2,2014-09-30,8120,555,1,1,0,0
867,2,2014-09-30,6087,471,1,1,0,0
868,2,2014-09-30,12626,773,1,1,0,0
869,2,2014-09-30,10652,1232,1,1,0,0
870,2,2014-09-30,8118,1012,1,1,0,0
871,2,2014-09-30,7001,511,1,1,0,0
872,2,2014-09-30,9173,869,1,1,0,0
873,2,2014-09-30,4579,510,1,1,0,0
874,2,2014-09-30,6079,603,1,1,0,0
875,2,2014-09-30,6824,555,1,1,0,0
876,2,2014-09-30,15650,1605,1,1,0,0
877,2,2014-09-30,8183,1015,1,1,0,0
878,2,2014-09-30,13040,1092,1,1,0,0
880,2,2014-09-30,8891,871,1,1,0,0
881,2,2014-09-30,7342,897,1,1,0,0
882,2,2014-09-30,8117,903,1,1,0,0
883,2,2014-09-30,6370,654,1,1,0,0
885,2,2014-09-30,7538,935,1,1,0,0
886,2,2014-09-30,8057,732,1,1,0,0
887,2,2014-09-30,9922,717,1,1,0,0
888,2,2014-09-30,10046,799,1,1,0,0
889,2,2014-09-30,5381,546,1,1,0,0
891,2,2014-09-30,12583,1478,1,1,0,0
892,2,2014-09-30,9948,924,1,1,0,0
894,2,2014-09-30,10690,1173,1,1,0,0
895,2,2014-09-30,10694,946,1,1,0,0
896,2,2014-09-30,7772,1116,1,1,0,0
897,2,2014-09-30,3290,340,1,1,0,0
898,2,2014-09-30,10385,1025,1,1,0,0
899,2,2014-09-30,10208,920,1,1,0,0
901,2,2014-09-30,8166,662,1,1,0,0
905,2,2014-09-30,9306,1295,1,1,0,0
906,2,2014-09-30,14179,1521,1,1,0,0
907,2,2014-09-30,8203,1002,1,1,0,0
908,2,2014-09-30,7211,515,1,1,0,0
910,2,2014-09-30,9842,812,1,1,0,0
911,2,2014-09-30,12177,1036,1,1,0,0
912,2,2014-09-30,6620,785,1,1,0,0
913,2,2014-09-30,11837,1416,1,1,0,0
914,2,2014-09-30,13619,1429,1,1,0,0
916,2,2014-09-30,7068,836,1,1,0,0
917,2,2014-09-30,9045,934,1,1,0,0
918,2,2014-09-30,7066,685,1,1,0,0
921,2,2014-09-30,11326,1252,1,1,0,0
922,2,2014-09-30,8064,736,1,1,0,0
923,2,2014-09-30,6464,808,1,1,0,0
924,2,2014-09-30,7641,619,1,1,0,0
925,2,2014-09-30,8256,1224,1,1,0,0
926,2,2014-09-30,12428,750,1,1,0,0
927,2,2014-09-30,9227,1064,1,1,0,0
928,2,2014-09-30,10656,824,1,1,0,0
929,2,2014-09-30,7669,814,1,1,0,0
930,2,2014-09-30,9697,1332,1,1,0,0
931,2,2014-09-30,5475,479,1,1,0,0
933,2,2014-09-30,10328,1152,1,1,0,0
934,2,2014-09-30,11849,996,1,1,0,0
935,2,2014-09-30,7887,741,1,1,0,0
936,2,2014-09-30,8209,925,1,1,0,0
937,2,2014-09-30,10822,753,1,1,0,0
938,2,2014-09-30,12225,1113,1,1,0,0
939,2,2014-09-30,7585,651,1,1,0,0
940,2,2014-09-30,10207,930,1,1,0,0
942,2,2014-09-30,9234,629,1,1,0,0
943,2,2014-09-30,8419,664,1,1,0,0
944,2,2014-09-30,9359,1295,1,1,0,0
945,2,2014-09-30,5845,668,1,1,0,0
946,2,2014-09-30,6228,704,1,1,0,0
947,2,2014-09-30,11458,1288,1,1,0,0
948,2,2014-09-30,7343,1765,1,1,0,0
949,2,2014-09-30,7672,635,1,1,0,0
950,2,2014-09-30,6790,666,1,1,0,0
951,2,2014-09-30,14223,1079,1,1,0,0
953,2,2014-09-30,8255,742,1,1,0,0
954,2,2014-09-30,12419,1299,1,1,0,0
955,2,2014-09-30,6355,555,1,1,0,0
956,2,2014-09-30,6018,635,1,1,0,0
957,2,2014-09-30,11976,1147,1,1,0,0
958,2,2014-09-30,5236,630,1,1,0,0
959,2,2014-09-30,9333,936,1,1,0,0
960,2,2014-09-30,8492,635,1,1,0,0
961,2,2014-09-30,8064,763,1,1,0,0
962,2,2014-09-30,10958,1306,1,1,0,0
963,2,2014-09-30,15746,1483,1,1,0,0
964,2,2014-09-30,13663,1596,1,1,0,0
965,2,2014-09-30,10994,1060,1,1,0,0
966,2,2014-09-30,6753,742,1,1,0,0
967,2,2014-09-30,11768,1068,1,1,0,0
968,2,2014-09-30,9569,1052,1,1,0,0
969,2,2014-09-30,4582,748,1,1,0,0
970,2,2014-09-30,5261,578,1,1,0,0
971,2,2014-09-30,9834,1057,1,1,0,0
972,2,2014-09-30,4435,453,1,1,0,0
973,2,2014-09-30,14065,1386,1,1,0,0
975,2,2014-09-30,2340,322,1,1,0,0
976,2,2014-09-30,10103,948,1,1,0,0
978,2,2014-09-30,11940,1262,1,1,0,0
979,2,2014-09-30,10636,839,1,1,0,0
980,2,2014-09-30,9007,641,1,1,0,0
981,2,2014-09-30,9549,913,1,1,0,0
982,2,2014-09-30,11176,855,1,1,0,0
983,2,2014-09-30,13819,1504,1,1,0,0
984,2,2014-09-30,9595,935,1,1,0,0
985,2,2014-09-30,10576,889,1,1,0,0
986,2,2014-09-30,7998,900,1,1,0,0
987,2,2014-09-30,10914,1160,1,1,0,0
988,2,2014-09-30,4882,727,1,1,0,0
990,2,2014-09-30,8205,627,1,1,0,0
991,2,2014-09-30,7148,556,1,1,0,0
992,2,2014-09-30,7655,811,1,1,0,0
993,2,2014-09-30,12109,1036,1,1,0,0
994,2,2014-09-30,8227,678,1,1,0,0
995,2,2014-09-30,11704,889,1,1,0,0
996,2,2014-09-30,11091,1036,1,1,0,0
997,2,2014-09-30,8233,511,1,1,0,0
998,2,2014-09-30,5621,617,1,1,0,0
999,2,2014-09-30,14576,946,1,1,0,0
1001,2,2014-09-30,10670,1025,1,1,0,0
1002,2,2014-09-30,7641,824,1,1,0,0
1003,2,2014-09-30,11608,1054,1,1,0,0
1005,2,2014-09-30,8003,1104,1,1,0,0
1006,2,2014-09-30,8637,1029,1,1,0,0
1007,2,2014-09-30,10384,1022,1,1,0,0
1008,2,2014-09-30,6465,802,1,1,0,0
1010,2,2014-09-30,11438,899,1,1,0,0
1011,2,2014-09-30,13877,1355,1,1,0,0
1013,2,2014-09-30,5786,569,1,1,0,0
1014,2,2014-09-30,24548,2303,1,1,0,0
1015,2,2014-09-30,7474,530,1,1,0,0
1016,2,2014-09-30,7432,616,1,1,0,0
1017,2,2014-09-30,8813,1177,1,1,0,0
1018,2,2014-09-30,13954,1488,1,1,0,0
1020,2,2014-09-30,9991,1140,1,1,0,0
1021,2,2014-09-30,10587,1173,1,1,0,0
1022,2,2014-09-30,10045,992,1,1,0,0
1023,2,2014-09-30,7875,716,1,1,0,0
1024,2,2014-09-30,6819,842,1,1,0,0
1025,2,2014-09-30,8947,916,1,1,0,0
1026,2,2014-09-30,12790,1381,1,1,0,0
1028,2,2014-09-30,9079,853,1,1,0,0
1029,2,2014-09-30,7852,1005,1,1,0,0
1030,2,2014-09-30,5535,454,1,1,0,0
1031,2,2014-09-30,7366,576,1,1,0,0
1032,2,2014-09-30,15456,1470,1,1,0,0
1033,2,2014-09-30,19341,1621,1,1,0,0
1034,2,2014-09-30,10235,1054,1,1,0,0
1035,2,2014-09-30,7540,831,1,1,0,0
1036,2,2014-09-30,6558,544,1,1,0,0
1037,2,2014-09-30,8796,994,1,1,0,0
1039,2,2014-09-30,9698,1070,1,1,0,0
1040,2,2014-09-30,13766,1153,1,1,0,0
1042,2,2014-09-30,6881,774,1,1,0,0
1043,2,2014-09-30,9621,1187,1,1,0,0
1044,2,2014-09-30,10571,1182,1,1,0,0
1045,2,2014-09-30,8906,920,1,1,0,0
1046,2,2014-09-30,11863,825,1,1,0,0
1047,2,2014-09-30,6639,622,1,1,0,0
1048,2,2014-09-30,11226,776,1,1,0,0
1050,2,2014-09-30,8468,566,1,1,0,0
1051,2,2014-09-30,11909,1311,1,1,0,0
1052,2,2014-09-30,8191,691,1,1,0,0
1053,2,2014-09-30,14465,1327,1,1,0,0
1054,2,2014-09-30,7368,727,1,1,0,0
1055,2,2014-09-30,10535,1169,1,1,0,0
1057,2,2014-09-30,7412,664,1,1,0,0
1058,2,2014-09-30,10656,877,1,1,0,0
1059,2,2014-09-30,10214,1261,1,1,0,0
1060,2,2014-09-30,10637,1056,1,1,0,0
1061,2,2014-09-30,8657,606,1,1,0,0
1062,2,2014-09-30,8077,675,1,1,0,0
1063,2,2014-09-30,5253,598,1,1,0,0
1064,2,2014-09-30,13204,1314,1,1,0,0
1066,2,2014-09-30,14174,1343,1,1,0,0
1068,2,2014-09-30,6892,418,1,1,0,0
1069,2,2014-09-30,11081,1189,1,1,0,0
1070,2,2014-09-30,9874,1088,1,1,0,0
1071,2,2014-09-30,7276,819,1,1,0,0
1072,2,2014-09-30,8949,766,1,1,0,0
1073,2,2014-09-30,10326,1139,1,1,0,0
1074,2,2014-09-30,7788,671,1,1,0,0
1075,2,2014-09-30,11957,1122,1,1,0,0
1076,2,2014-09-30,6138,795,1,1,0,0
1077,2,2014-09-30,5706,567,1,1,0,0
1078,2,2014-09-30,12519,759,1,1,0,0
1079,2,2014-09-30,13534,992,1,1,0,0
1081,2,2014-09-30,8782,1265,1,1,0,0
1082,2,2014-09-30,8847,1196,1,1,0,0
1083,2,2014-09-30,5585,382,1,1,0,0
1084,2,2014-09-30,9155,1024,1,1,0,0
1085,2,2014-09-30,9906,925,1,1,0,0
1086,2,2014-09-30,8779,927,1,1,0,0
1087,2,2014-09-30,7972,733,1,1,0,0
1088,2,2014-09-30,7905,641,1,1,0,0
1089,2,2014-09-30,13498,1201,1,1,0,0
1090,2,2014-09-30,10878,1150,1,1,0,0
1091,2,2014-09-30,9551,741,1,1,0,0
1093,2,2014-09-30,10117,978,1,1,0,0
1095,2,2014-09-30,7773,928,1,1,0,0
1096,2,2014-09-30,8126,823,1,1,0,0
1097,2,2014-09-30,9989,2402,1,1,0,0
1098,2,2014-09-30,6553,843,1,1,0,0
1099,2,2014-09-30,10223,1019,1,1,0,0
1100,2,2014-09-30,9089,930,1,1,0,0
1101,2,2014-09-30,12232,1119,1,1,0,0
1103,2,2014-09-30,6029,456,1,1,0,0
1105,2,2014-09-30,6980,665,1,1,0,0
1106,2,2014-09-30,6691,618,1,1,0,0
1108,2,2014-09-30,9322,822,1,1,0,0
1110,2,2014-09-30,5874,640,1,1,0,0
1111,2,2014-09-30,8219,598,1,1,0,0
1112,2,2014-09-30,12736,950,1,1,0,0
1113,2,2014-09-30,7709,747,1,1,0,0
1114,2,2014-09-30,21462,3139,1,1,0,0
1115,2,2014-09-30,7483,501,1,1,0,0
1,1,2014-09-29,5280,566,1,1,0,0
2,1,2014-09-29,7514,750,1,1,0,0
3,1,2014-09-29,10066,960,1,1,0,0
4,1,2014-09-29,10201,1306,1,1,0,0
5,1,2014-09-29,6274,645,1,1,0,0
6,1,2014-09-29,6397,710,1,1,0,0
7,1,2014-09-29,11224,1087,1,1,0,0
8,1,2014-09-29,8630,920,1,1,0,0
9,1,2014-09-29,8992,700,1,1,0,0
10,1,2014-09-29,7302,737,1,1,0,0
11,1,2014-09-29,9245,1271,1,1,0,0
12,1,2014-09-29,11440,1170,1,1,0,0
14,1,2014-09-29,7862,857,1,1,0,0
15,1,2014-09-29,9761,854,1,1,0,0
16,1,2014-09-29,9619,1052,1,1,0,0
17,1,2014-09-29,9894,1068,1,1,0,0
18,1,2014-09-29,9533,895,1,1,0,0
19,1,2014-09-29,8991,831,1,1,0,0
21,1,2014-09-29,8894,690,1,1,0,0
23,1,2014-09-29,6873,557,1,1,0,0
24,1,2014-09-29,12635,1083,1,1,0,0
25,1,2014-09-29,13633,1732,1,1,0,0
26,1,2014-09-29,9379,694,1,1,0,0
27,1,2014-09-29,14696,1312,1,1,0,0
28,1,2014-09-29,8454,848,1,1,0,0
29,1,2014-09-29,11333,908,1,1,0,0
30,1,2014-09-29,6370,809,1,1,0,0
31,1,2014-09-29,7123,663,1,1,0,0
33,1,2014-09-29,9961,929,1,1,0,0
34,1,2014-09-29,9855,1107,1,1,0,0
35,1,2014-09-29,15047,975,1,1,0,0
37,1,2014-09-29,8132,786,1,1,0,0
38,1,2014-09-29,9115,721,1,1,0,0
39,1,2014-09-29,7295,803,1,1,0,0
40,1,2014-09-29,5230,651,1,1,0,0
42,1,2014-09-29,13908,1353,1,1,0,0
43,1,2014-09-29,9971,812,1,1,0,0
44,1,2014-09-29,7053,726,1,1,0,0
45,1,2014-09-29,6692,464,1,1,0,0
47,1,2014-09-29,9102,1046,1,1,0,0
48,1,2014-09-29,4856,445,1,1,0,0
49,1,2014-09-29,9231,624,1,1,0,0
50,1,2014-09-29,5427,410,1,1,0,0
53,1,2014-09-29,6687,658,1,1,0,0
54,1,2014-09-29,8460,669,1,1,0,0
55,1,2014-09-29,6249,690,1,1,0,0
56,1,2014-09-29,9153,611,1,1,0,0
57,1,2014-09-29,12513,1137,1,1,0,0
59,1,2014-09-29,8836,807,1,1,0,0
60,1,2014-09-29,10350,836,1,1,0,0
61,1,2014-09-29,6583,668,1,1,0,0
62,1,2014-09-29,8072,890,1,1,0,0
63,1,2014-09-29,9415,744,1,1,0,0
64,1,2014-09-29,14974,989,1,1,0,0
65,1,2014-09-29,8078,617,1,1,0,0
66,1,2014-09-29,6897,555,1,1,0,0
67,1,2014-09-29,10417,1002,1,1,0,0
68,1,2014-09-29,6661,1014,1,1,0,0
69,1,2014-09-29,11195,1260,1,1,0,0
70,1,2014-09-29,8990,807,1,1,0,0
71,1,2014-09-29,12121,928,1,1,0,0
73,1,2014-09-29,6120,625,1,1,0,0
74,1,2014-09-29,8032,1002,1,1,0,0
75,1,2014-09-29,7864,739,1,1,0,0
77,1,2014-09-29,11352,834,1,1,0,0
78,1,2014-09-29,4425,533,1,1,0,0
79,1,2014-09-29,7619,700,1,1,0,0
80,1,2014-09-29,9705,714,1,1,0,0
82,1,2014-09-29,14190,1171,1,1,0,0
83,1,2014-09-29,5233,427,1,1,0,0
84,1,2014-09-29,16615,1595,1,1,0,0
85,1,2014-09-29,8273,1059,1,1,0,0
86,1,2014-09-29,6886,768,1,1,0,0
87,1,2014-09-29,8361,942,1,1,0,0
88,1,2014-09-29,8753,776,1,1,0,0
90,1,2014-09-29,10387,1169,1,1,0,0
91,1,2014-09-29,10188,887,1,1,0,0
92,1,2014-09-29,9002,695,1,1,0,0
93,1,2014-09-29,7936,705,1,1,0,0
94,1,2014-09-29,9022,756,1,1,0,0
95,1,2014-09-29,11067,1079,1,1,0,0
96,1,2014-09-29,8808,772,1,1,0,0
97,1,2014-09-29,8836,818,1,1,0,0
98,1,2014-09-29,7294,573,1,1,0,0
101,1,2014-09-29,8962,879,1,1,0,0
102,1,2014-09-29,9070,1166,1,1,0,0
103,1,2014-09-29,5685,460,1,1,0,0
104,1,2014-09-29,10748,1380,1,1,0,0
105,1,2014-09-29,6693,720,1,1,0,0
106,1,2014-09-29,10581,983,1,1,0,0
107,1,2014-09-29,9681,1128,1,1,0,0
109,1,2014-09-29,8441,907,1,1,0,0
110,1,2014-09-29,5560,661,1,1,0,0
111,1,2014-09-29,8307,634,1,1,0,0
112,1,2014-09-29,6862,849,1,1,0,0
114,1,2014-09-29,6106,641,1,1,0,0
116,1,2014-09-29,8677,839,1,1,0,0
117,1,2014-09-29,5247,643,1,1,0,0
118,1,2014-09-29,11373,898,1,1,0,0
119,1,2014-09-29,7658,805,1,1,0,0
120,1,2014-09-29,9932,787,1,1,0,0
121,1,2014-09-29,6068,611,1,1,0,0
122,1,2014-09-29,7880,939,1,1,0,0
123,1,2014-09-29,12424,1361,1,1,0,0
124,1,2014-09-29,5445,563,1,1,0,0
125,1,2014-09-29,15543,1908,1,1,0,0
126,1,2014-09-29,7501,598,1,1,0,0
128,1,2014-09-29,11553,814,1,1,0,0
130,1,2014-09-29,7321,665,1,1,0,0
131,1,2014-09-29,5758,573,1,1,0,0
133,1,2014-09-29,8851,937,1,1,0,0
134,1,2014-09-29,6071,598,1,1,0,0
135,1,2014-09-29,8328,657,1,1,0,0
138,1,2014-09-29,10461,878,1,1,0,0
140,1,2014-09-29,10424,1193,1,1,0,0
141,1,2014-09-29,7220,691,1,1,0,0
142,1,2014-09-29,6376,698,1,1,0,0
143,1,2014-09-29,9368,791,1,1,0,0
146,1,2014-09-29,11387,849,1,1,0,0
147,1,2014-09-29,10504,989,1,1,0,0
148,1,2014-09-29,11450,989,1,1,0,0
150,1,2014-09-29,10417,930,1,1,0,0
151,1,2014-09-29,9236,787,1,1,0,0
152,1,2014-09-29,8223,799,1,1,0,0
153,1,2014-09-29,8266,738,1,1,0,0
154,1,2014-09-29,12299,933,1,1,0,0
156,1,2014-09-29,10203,899,1,1,0,0
157,1,2014-09-29,12893,1220,1,1,0,0
158,1,2014-09-29,7970,464,1,1,0,0
160,1,2014-09-29,6859,632,1,1,0,0
161,1,2014-09-29,8250,858,1,1,0,0
162,1,2014-09-29,11690,726,1,1,0,0
163,1,2014-09-29,8593,981,1,1,0,0
166,1,2014-09-29,6120,832,1,1,0,0
167,1,2014-09-29,12226,1306,1,1,0,0
168,1,2014-09-29,10048,968,1,1,0,0
169,1,2014-09-29,8380,679,1,1,0,0
170,1,2014-09-29,6602,625,1,1,0,0
171,1,2014-09-29,12812,1154,1,1,0,0
173,1,2014-09-29,10157,1193,1,1,0,0
175,1,2014-09-29,7167,770,1,1,0,0
176,1,2014-09-29,7847,816,1,1,0,0
177,1,2014-09-29,5978,643,1,1,0,0
178,1,2014-09-29,15453,1267,1,1,0,0
179,1,2014-09-29,9759,1182,1,1,0,0
180,1,2014-09-29,8350,919,1,1,0,0
182,1,2014-09-29,7273,519,1,1,0,0
184,1,2014-09-29,8116,692,1,1,0,0
185,1,2014-09-29,8801,604,1,1,0,0
187,1,2014-09-29,8599,917,1,1,0,0
188,1,2014-09-29,6738,535,1,1,0,0
189,1,2014-09-29,10135,914,1,1,0,0
193,1,2014-09-29,6838,874,1,1,0,0
194,1,2014-09-29,5055,442,1,1,0,0
195,1,2014-09-29,12818,1493,1,1,0,0
196,1,2014-09-29,8082,898,1,1,0,0
197,1,2014-09-29,7952,879,1,1,0,0
198,1,2014-09-29,5919,550,1,1,0,0
199,1,2014-09-29,11165,787,1,1,0,0
200,1,2014-09-29,8572,1026,1,1,0,0
201,1,2014-09-29,6389,467,1,1,0,0
202,1,2014-09-29,7084,582,1,1,0,0
203,1,2014-09-29,8239,939,1,1,0,0
205,1,2014-09-29,9122,1102,1,1,0,0
206,1,2014-09-29,10742,1067,1,1,0,0
207,1,2014-09-29,15905,1599,1,1,0,0
208,1,2014-09-29,3284,423,1,1,0,0
209,1,2014-09-29,8152,800,1,1,0,0
210,1,2014-09-29,3756,335,1,1,0,0
211,1,2014-09-29,16965,1803,1,1,0,0
212,1,2014-09-29,5658,518,1,1,0,0
213,1,2014-09-29,13499,906,1,1,0,0
214,1,2014-09-29,12396,799,1,1,0,0
216,1,2014-09-29,10248,1119,1,1,0,0
217,1,2014-09-29,5701,749,1,1,0,0
219,1,2014-09-29,3867,464,1,1,0,0
220,1,2014-09-29,6084,781,1,1,0,0
221,1,2014-09-29,7727,651,1,1,0,0
222,1,2014-09-29,7036,721,1,1,0,0
223,1,2014-09-29,10240,937,1,1,0,0
224,1,2014-09-29,9075,601,1,1,0,0
225,1,2014-09-29,7057,699,1,1,0,0
226,1,2014-09-29,10279,877,1,1,0,0
227,1,2014-09-29,7664,684,1,1,0,0
228,1,2014-09-29,8668,601,1,1,0,0
229,1,2014-09-29,12184,909,1,1,0,0
230,1,2014-09-29,9697,1090,1,1,0,0
232,1,2014-09-29,4423,351,1,1,0,0
233,1,2014-09-29,12049,1268,1,1,0,0
234,1,2014-09-29,15890,1271,1,1,0,0
235,1,2014-09-29,9236,663,1,1,0,0
236,1,2014-09-29,9317,1044,1,1,0,0
237,1,2014-09-29,5504,679,1,1,0,0
238,1,2014-09-29,9922,1274,1,1,0,0
239,1,2014-09-29,7139,580,1,1,0,0
240,1,2014-09-29,5706,539,1,1,0,0
241,1,2014-09-29,8450,880,1,1,0,0
242,1,2014-09-29,6613,491,1,1,0,0
244,1,2014-09-29,8908,728,1,1,0,0
245,1,2014-09-29,11570,1275,1,1,0,0
246,1,2014-09-29,8083,1005,1,1,0,0
247,1,2014-09-29,10548,797,1,1,0,0
248,1,2014-09-29,11121,1337,1,1,0,0
249,1,2014-09-29,6202,556,1,1,0,0
250,1,2014-09-29,12442,855,1,1,0,0
251,1,2014-09-29,21568,2628,1,1,0,0
